"page_views","offers","orders","company_reply_rate","product_completness","total_order_value_in_euro","monetize_amount","wootric_score","id","cluster"
0.072746405,0.0,0.0,0.24,0.506027397,0.0,0.0,0.0,562.0,"cluster_3"
0.001403016,0.0,0.0,0.0,0.817142857,0.0,0.0,0.0,563.0,"cluster_3"
0.029042441,0.009111617,0.0,0.291666667,0.457380952,0.0,0.0,0.0,564.0,"cluster_3"
0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,565.0,"cluster_3"
0.003016485,0.0,0.0,0.166666667,0.64,0.0,0.0,0.0,566.0,"cluster_3"
0.043984567,0.002277904,0.0,0.0,0.754285714,0.0,0.0,0.0,567.0,"cluster_3"
0.003156787,0.004555809,0.0,0.0,0.785,0.0,0.0,0.0,568.0,"cluster_3"
0.004700105,0.0,0.0,0.0,0.8,0.0,0.0,0.0,569.0,"cluster_3"
0.0,0.0,0.0,0.0,0.804545455,0.0,0.0,0.0,570.0,"cluster_3"
0.014661522,0.006833713,0.0,0.25,0.511407407,0.0,0.0,0.0,571.0,"cluster_3"
0.003156787,0.002277904,0.0,0.3125,0.476666667,0.0,0.0,0.0,572.0,"cluster_3"
0.019501929,0.0,0.0,0.210526316,0.57,0.0,0.0,0.0,573.0,"cluster_3"
0.01192564,0.0,0.0,0.076923077,0.71,0.0,0.0,0.0,574.0,"cluster_3"
0.008909155,0.002277904,0.0,0.37704918,0.403773585,0.0,0.0,0.0,575.0,"cluster_0"
0.065170116,0.06833713,0.0,0.254385965,0.202857143,0.0,0.0,0.0,576.0,"cluster_0"
0.006032971,0.0,0.0,0.0,0.785,0.0,0.0,0.0,577.0,"cluster_3"
0.028130481,0.013667426,0.0,0.206666667,0.500933333,0.0,0.0,0.0,578.0,"cluster_3"
0.002314977,0.0,0.0,0.0,0.785,0.0,0.0,0.0,579.0,"cluster_3"
0.009049456,0.0,0.0,0.0,0.777619048,0.0,0.0,0.0,580.0,"cluster_3"
0.0,0.0,0.0,0.0,0.786666667,0.0,0.0,0.0,581.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,582.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,583.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,584.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,585.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,586.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,587.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,588.0,"cluster_3"
0.0,0.0,0.0,0.0,0.785,0.0,0.0,0.0,589.0,"cluster_3"
0.003647843,0.002277904,0.0,0.0,0.771666667,0.0,0.0,0.0,590.0,"cluster_3"
0.005331463,0.0,0.0,0.0,0.775,0.0,0.0,0.0,591.0,"cluster_3"
0.009049456,0.0,0.0,0.476190476,0.287464789,0.0,0.0,0.0,592.0,"cluster_0"
0.011153981,0.006833713,0.0,0.396551724,0.336216216,0.0,0.0,0.0,593.0,"cluster_0"
9.11961E-4,0.0,0.0,0.2,0.57,0.0,0.0,0.0,594.0,"cluster_3"
0.005331463,0.0,0.0,0.473684211,0.29,0.0,0.0,0.0,595.0,"cluster_0"
0.051981761,0.0,0.0,0.0,0.71,0.0,0.0,0.0,596.0,"cluster_3"
0.007155384,0.0,0.0,0.083333333,0.6708,0.0,0.0,0.0,597.0,"cluster_3"
0.010803227,0.0,0.0,0.5,0.2492,0.0,0.0,0.0,598.0,"cluster_0"
0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,599.0,"cluster_3"
0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,600.0,"cluster_3"
9.11961E-4,0.0,0.0,0.0,0.7525,0.0,0.0,0.0,601.0,"cluster_3"
0.0,0.0,0.0,0.0,0.752857143,0.0,0.0,0.0,602.0,"cluster_3"
0.011715188,0.0,0.0,0.19047619,0.542,0.0,0.0,0.0,603.0,"cluster_3"
0.00252543,0.0,0.0,0.166666667,0.573255814,0.0,0.0,0.0,604.0,"cluster_3"
0.0,0.0,0.0,0.0,0.738333333,0.0,0.0,0.0,605.0,"cluster_3"
0.016695896,0.002277904,0.0,0.0,0.71,0.0,0.0,0.0,606.0,"cluster_3"
2.10452E-4,0.0,0.0,0.0,0.731428571,0.0,0.0,0.0,607.0,"cluster_3"
0.020694493,0.0,0.0,0.0,0.71,0.0,0.0,0.0,608.0,"cluster_3"
0.001543318,0.004555809,0.0,0.0,0.71,0.0,0.0,0.0,609.0,"cluster_3"
0.025885654,0.0,0.0,0.0,0.703333333,0.0,0.0,0.0,610.0,"cluster_3"
0.062364083,0.0,0.0,0.166666667,0.5,0.0,0.0,0.0,611.0,"cluster_3"
0.003086636,0.004555809,0.0,0.230769231,0.476666667,0.0,0.0,0.0,612.0,"cluster_3"
0.013960014,0.0,0.0,0.125,0.5875,0.0,0.0,0.0,613.0,"cluster_3"
0.015222729,0.0,0.0,0.0,0.71,0.0,0.0,0.0,614.0,"cluster_3"
0.005331463,0.002277904,0.0,0.0,0.71,0.0,0.0,0.0,615.0,"cluster_3"
0.003858295,0.002277904,0.0,0.0,0.71,0.0,0.0,0.0,616.0,"cluster_3"
0.012346545,0.0,0.0,0.0,0.71,0.0,0.0,0.0,617.0,"cluster_3"
0.016836198,0.0,0.0,0.1875,0.5175,0.0,0.0,0.0,618.0,"cluster_3"
0.014801824,0.002277904,0.0,0.0,0.697272727,0.0,0.0,0.0,619.0,"cluster_3"
0.001473167,0.002277904,0.0,0.0,0.71,0.0,0.0,0.0,620.0,"cluster_3"
0.010452473,0.0,0.0,0.0,0.71,0.0,0.0,0.0,621.0,"cluster_3"
0.010382322,0.0,0.0,0.0,0.71,0.0,0.0,0.0,622.0,"cluster_3"
0.001122413,0.002277904,0.0,0.0,0.71,0.0,0.0,0.0,623.0,"cluster_3"
0.009470361,0.0,0.0,0.0,0.71,0.0,0.0,0.0,624.0,"cluster_3"
0.009049456,0.0,0.0,0.0,0.71,0.0,0.0,0.0,625.0,"cluster_3"
0.008628551,0.0,0.0,0.0,0.71,0.0,0.0,0.0,626.0,"cluster_3"
0.00764644,0.0,0.0,0.0,0.71,0.0,0.0,0.0,627.0,"cluster_3"
0.004209049,0.0,0.0,0.142857143,0.57,0.0,0.0,0.0,628.0,"cluster_3"
0.006944932,0.0,0.0,0.0,0.71,0.0,0.0,0.0,629.0,"cluster_3"
0.006453876,0.0,0.0,0.0,0.71,0.0,0.0,0.0,630.0,"cluster_3"
0.006243423,0.0,0.0,0.0,0.71,0.0,0.0,0.0,631.0,"cluster_3"
0.001052262,0.0,0.0,0.0,0.715,0.0,0.0,0.0,632.0,"cluster_3"
0.00596282,0.0,0.0,0.0,0.71,0.0,0.0,0.0,633.0,"cluster_3"
0.005752368,0.0,0.0,0.0,0.71,0.0,0.0,0.0,634.0,"cluster_3"
0.005050859,0.0,0.0,0.0,0.71,0.0,0.0,0.0,635.0,"cluster_3"
0.004700105,0.0,0.0,0.0,0.71,0.0,0.0,0.0,636.0,"cluster_3"
0.004559804,0.0,0.0,0.0,0.71,0.0,0.0,0.0,637.0,"cluster_3"
0.001753771,0.0,0.0,0.0,0.7125,0.0,0.0,0.0,638.0,"cluster_3"
0.003928446,0.0,0.0,0.0,0.71,0.0,0.0,0.0,639.0,"cluster_3"
0.003928446,0.0,0.0,0.0,0.71,0.0,0.0,0.0,640.0,"cluster_3"
0.003788145,0.0,0.0,0.0,0.71,0.0,0.0,0.0,641.0,"cluster_3"
0.003647843,0.0,0.0,0.0,0.71,0.0,0.0,0.0,642.0,"cluster_3"
0.003647843,0.0,0.0,0.0,0.71,0.0,0.0,0.0,643.0,"cluster_3"
0.003577692,0.0,0.0,0.0,0.71,0.0,0.0,0.0,644.0,"cluster_3"
0.003577692,0.0,0.0,0.0,0.71,0.0,0.0,0.0,645.0,"cluster_3"
0.00343739,0.0,0.0,0.0,0.71,0.0,0.0,0.0,646.0,"cluster_3"
0.003297089,0.0,0.0,0.0,0.71,0.0,0.0,0.0,647.0,"cluster_3"
0.003156787,0.0,0.0,0.0,0.71,0.0,0.0,0.0,648.0,"cluster_3"
0.002806033,0.0,0.0,0.0,0.71,0.0,0.0,0.0,649.0,"cluster_3"
0.002665731,0.0,0.0,0.0,0.71,0.0,0.0,0.0,650.0,"cluster_3"
0.002455279,0.0,0.0,0.0,0.71,0.0,0.0,0.0,651.0,"cluster_3"
0.002034374,0.0,0.0,0.0,0.71,0.0,0.0,0.0,652.0,"cluster_3"
0.001964223,0.0,0.0,0.0,0.71,0.0,0.0,0.0,653.0,"cluster_3"
0.00168362,0.0,0.0,0.0,0.71,0.0,0.0,0.0,654.0,"cluster_3"
0.001613469,0.0,0.0,0.0,0.71,0.0,0.0,0.0,655.0,"cluster_3"
0.042441249,0.0,0.0,0.153225806,0.515806452,0.0,0.0,0.0,656.0,"cluster_3"
0.001473167,0.0,0.0,0.0,0.71,0.0,0.0,0.0,657.0,"cluster_3"
0.001262715,0.0,0.0,0.0,0.71,0.0,0.0,0.0,658.0,"cluster_3"
0.001262715,0.0,0.0,0.0,0.71,0.0,0.0,0.0,659.0,"cluster_3"
0.001122413,0.0,0.0,0.0,0.71,0.0,0.0,0.0,660.0,"cluster_3"
0.001122413,0.0,0.0,0.0,0.71,0.0,0.0,0.0,661.0,"cluster_3"
0.001122413,0.0,0.0,0.0,0.71,0.0,0.0,0.0,662.0,"cluster_3"
0.0,0.0,0.0,0.0,0.711111111,0.0,0.0,0.0,663.0,"cluster_3"
9.11961E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,664.0,"cluster_3"
7.71659E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,665.0,"cluster_3"
7.01508E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,666.0,"cluster_3"
6.31357E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,667.0,"cluster_3"
6.31357E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,668.0,"cluster_3"
5.61207E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,669.0,"cluster_3"
4.91056E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,670.0,"cluster_3"
4.20905E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,671.0,"cluster_3"
4.20905E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,672.0,"cluster_3"
3.50754E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,673.0,"cluster_3"
2.80603E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,674.0,"cluster_3"
2.80603E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,675.0,"cluster_3"
2.80603E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,676.0,"cluster_3"
2.10452E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,677.0,"cluster_3"
2.10452E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,678.0,"cluster_3"
1.40302E-4,0.0,0.0,0.0,0.71,0.0,0.0,0.0,679.0,"cluster_3"
7.02E-5,0.0,0.0,0.0,0.71,0.0,0.0,0.0,680.0,"cluster_3"
7.02E-5,0.0,0.0,0.0,0.71,0.0,0.0,0.0,681.0,"cluster_3"
7.02E-5,0.0,0.0,0.0,0.71,0.0,0.0,0.0,682.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,683.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,684.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,685.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,686.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,687.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,688.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,689.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,690.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,691.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,692.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,693.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,694.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,695.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,696.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,697.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,698.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,699.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,700.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,701.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,702.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,703.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,704.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,705.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,706.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,707.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,708.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,709.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,710.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,711.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,712.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,713.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,714.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,715.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,716.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,717.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,718.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,719.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,720.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,721.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,722.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,723.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,724.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,725.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,726.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,727.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,728.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,729.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,730.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,731.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,732.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,733.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,734.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,735.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,736.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,737.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,738.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,739.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,740.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,741.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,742.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,743.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,744.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,745.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,746.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,747.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,748.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,749.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,750.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,751.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,752.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,753.0,"cluster_3"
0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,754.0,"cluster_3"
0.014661522,0.006833713,0.0,0.373134328,0.291918605,0.0,0.0,0.0,755.0,"cluster_0"
0.009610663,0.0,0.0,0.0,0.697272727,0.0,0.0,0.0,756.0,"cluster_3"
0.002034374,0.0,0.0,0.0,0.7044,0.0,0.0,0.0,757.0,"cluster_3"
0.001543318,0.0,0.0,0.0,0.703488372,0.0,0.0,0.0,758.0,"cluster_3"
0.006594177,0.0,0.0,0.15625,0.541176471,0.0,0.0,0.0,759.0,"cluster_3"
0.005191161,0.0,0.0,0.0,0.694444444,0.0,0.0,0.0,760.0,"cluster_3"
0.041318835,0.0,0.0,0.226277372,0.429583333,0.0,0.0,0.0,761.0,"cluster_0"
0.002174676,0.0,0.0,0.125,0.57,0.0,0.0,0.0,762.0,"cluster_3"
0.001964223,0.0,0.0,0.125,0.57,0.0,0.0,0.0,763.0,"cluster_3"
0.00764644,0.0,0.0,0.125,0.561764706,0.0,0.0,0.0,764.0,"cluster_3"
0.004840407,0.0,0.0,0.217391304,0.47,0.0,0.0,0.0,765.0,"cluster_3"
0.001753771,0.0,0.0,0.0,0.69,0.0,0.0,0.0,766.0,"cluster_3"
0.007225535,0.0,0.0,0.333333333,0.349130435,0.0,0.0,0.0,767.0,"cluster_0"
0.020904946,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,768.0,"cluster_3"
0.004489653,0.0,0.0,0.0,0.679454546,0.0,0.0,0.0,769.0,"cluster_3"
0.001613469,0.0,0.0,0.0,0.682,0.0,0.0,0.0,770.0,"cluster_3"
0.0,0.0,0.0,0.0,0.683333333,0.0,0.0,0.0,771.0,"cluster_3"
0.046860751,0.004555809,0.0,0.205128205,0.412179487,0.0,0.0,0.0,772.0,"cluster_0"
0.031287268,0.002277904,0.0,0.211764706,0.43,0.0,0.0,0.0,773.0,"cluster_0"
0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0,774.0,"cluster_3"
0.04258155,0.0,0.0,0.209150327,0.429583333,0.0,0.0,0.0,775.0,"cluster_0"
0.023921431,0.025056948,0.0,0.375,0.180372671,0.0,0.0,0.0,776.0,"cluster_0"
2.80603E-4,0.0,0.0,0.0,0.6775,0.0,0.0,0.0,777.0,"cluster_3"
0.011855489,0.0,0.0,0.0,0.663333333,0.0,0.0,0.0,778.0,"cluster_3"
0.0,0.0,0.0,0.0,0.675,0.0,0.0,0.0,779.0,"cluster_3"
0.053665381,0.0,0.0,0.337837838,0.281470588,0.0,0.0,0.0,780.0,"cluster_0"
0.0,0.002277904,0.0,0.0,0.663333333,0.0,0.0,0.0,781.0,"cluster_3"
0.007856892,0.0,0.0,0.285714286,0.378571429,0.0,0.0,0.0,782.0,"cluster_0"
0.010733076,0.004555809,0.018181818,0.0,0.57,0.0,0.0,0.0,783.0,"cluster_3"
7.01508E-4,0.0,0.0,0.0,0.67,0.0,0.0,0.0,784.0,"cluster_3"
0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,785.0,"cluster_3"
0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,786.0,"cluster_3"
0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,787.0,"cluster_3"
0.0,0.0,0.0,0.0,0.668,0.0,0.0,0.0,788.0,"cluster_3"
0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,789.0,"cluster_3"
7.02E-5,0.0,0.0,0.0,0.663333333,0.0,0.0,0.0,790.0,"cluster_3"
0.02293932,0.0,0.0,0.0,0.64,0.0,0.0,0.0,791.0,"cluster_3"
0.008067345,0.0,0.0,0.0,0.654,0.0,0.0,0.0,792.0,"cluster_3"
0.004980709,0.0,0.0,0.090909091,0.565625,0.0,0.0,0.0,793.0,"cluster_3"
0.003086636,0.0,0.0,0.0,0.654,0.0,0.0,0.0,794.0,"cluster_3"
0.008067345,0.0,0.0,0.34375,0.301666667,0.0,0.0,0.0,795.0,"cluster_0"
0.006664328,0.0,0.0,0.0,0.64,0.0,0.0,0.0,796.0,"cluster_3"
0.006453876,0.0,0.0,0.0,0.64,0.0,0.0,0.0,797.0,"cluster_3"
0.003788145,0.0,0.0,0.0,0.64,0.0,0.0,0.0,798.0,"cluster_3"
0.001964223,0.0,0.0,0.0,0.64,0.0,0.0,0.0,799.0,"cluster_3"
0.012977902,0.0,0.0,0.058823529,0.57,0.0,0.0,0.0,800.0,"cluster_3"
0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,801.0,"cluster_3"
0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,802.0,"cluster_3"
0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,803.0,"cluster_3"
0.005471764,0.0,0.0,0.2,0.43,0.0,0.0,0.0,804.0,"cluster_0"
0.003086636,0.004555809,0.0,0.181818182,0.43,0.0,0.0,0.0,805.0,"cluster_0"
0.009119607,0.0,0.0,0.0,0.616666667,0.0,0.0,0.0,806.0,"cluster_3"
0.001894072,0.0,0.0,0.0,0.616666667,0.0,0.0,0.0,807.0,"cluster_3"
9.82112E-4,0.0,0.0,0.0,0.616666667,0.0,0.0,0.0,808.0,"cluster_3"
2.10452E-4,0.0,0.0,0.0,0.616666667,0.0,0.0,0.0,809.0,"cluster_3"
0.007576289,0.0,0.0,0.134615385,0.471176471,0.0,0.0,0.0,810.0,"cluster_3"
0.042932304,0.0,0.0,0.0,0.57,0.0,0.0,0.0,811.0,"cluster_3"
0.005191161,0.013667426,0.0,0.214285714,0.336666667,0.0,0.0,0.0,812.0,"cluster_0"
0.026867766,0.0,0.0,0.0,0.582727273,0.0,0.0,0.0,813.0,"cluster_3"
0.00259558,0.0,0.0,0.0,0.605,0.0,0.0,0.0,814.0,"cluster_3"
0.0,0.0,0.0,0.0,0.605,0.0,0.0,0.0,815.0,"cluster_3"
0.0,0.0,0.0,0.0,0.605,0.0,0.0,0.0,816.0,"cluster_3"
0.005541915,0.0,0.0,0.0,0.598,0.0,0.0,0.0,817.0,"cluster_3"
0.003717994,0.0,0.0,0.0,0.598,0.0,0.0,0.0,818.0,"cluster_3"
9.11961E-4,0.0,0.0,0.0,0.598,0.0,0.0,0.0,819.0,"cluster_3"
0.008839004,0.0,0.0,0.0,0.59,0.0,0.0,0.0,820.0,"cluster_3"
0.0,0.0,0.0,0.0,0.598,0.0,0.0,0.0,821.0,"cluster_3"
0.0,0.0,0.0,0.0,0.598,0.0,0.0,0.0,822.0,"cluster_3"
0.065941775,0.002277904,0.009090909,0.0,0.486,8.6E-5,0.0,0.0,823.0,"cluster_3"
7.01508E-4,0.0,0.0,0.166666667,0.43,0.0,0.0,0.0,824.0,"cluster_0"
0.025043844,0.0,0.0,0.0,0.57,0.0,0.0,0.0,825.0,"cluster_3"
0.006173273,0.004555809,0.0,0.0,0.57,0.0,0.0,0.0,826.0,"cluster_3"
0.004770256,0.004555809,0.0,0.0,0.57,0.0,0.0,0.0,827.0,"cluster_3"
0.003226938,0.004555809,0.0,0.0,0.57,0.0,0.0,0.0,828.0,"cluster_3"
0.019712382,0.0,0.0,0.0,0.571530612,0.0,0.0,0.0,829.0,"cluster_3"
0.089793055,0.0,0.0,0.052325581,0.448058608,0.0,0.0,0.0,830.0,"cluster_3"
0.016555595,0.0,0.0,0.0,0.57,0.0,0.0,0.0,831.0,"cluster_3"
0.008277797,0.0,0.0,0.1,0.476666667,0.0,0.0,0.0,832.0,"cluster_3"
2.10452E-4,0.0,0.0,0.0,0.584,0.0,0.0,0.0,833.0,"cluster_3"
0.011013679,0.0,0.0,0.0,0.57,0.0,0.0,0.0,834.0,"cluster_3"
0.001543318,0.002277904,0.0,0.0,0.57,0.0,0.0,0.0,835.0,"cluster_3"
0.010101719,0.0,0.0,0.0,0.57,0.0,0.0,0.0,836.0,"cluster_3"
0.010101719,0.0,0.0,0.0,0.57,0.0,0.0,0.0,837.0,"cluster_3"
0.009750965,0.0,0.0,0.0,0.57,0.0,0.0,0.0,838.0,"cluster_3"
0.00848825,0.0,0.0,0.0,0.57,0.0,0.0,0.0,839.0,"cluster_3"
0.008347948,0.0,0.0,0.0,0.57,0.0,0.0,0.0,840.0,"cluster_3"
0.007997194,0.0,0.0,0.0,0.57,0.0,0.0,0.0,841.0,"cluster_3"
0.007786741,0.0,0.0,0.0,0.57,0.0,0.0,0.0,842.0,"cluster_3"
0.007225535,0.0,0.0,0.0,0.57,0.0,0.0,0.0,843.0,"cluster_3"
0.007856892,0.0,0.0,0.138888889,0.43,0.0,0.0,0.0,844.0,"cluster_0"
0.006243423,0.0,0.0,0.0,0.57,0.0,0.0,0.0,845.0,"cluster_3"
0.005892669,0.0,0.0,0.0,0.57,0.0,0.0,0.0,846.0,"cluster_3"
0.005682217,0.0,0.0,0.0,0.57,0.0,0.0,0.0,847.0,"cluster_3"
0.005541915,0.0,0.0,0.0,0.57,0.0,0.0,0.0,848.0,"cluster_3"
0.004980709,0.0,0.0,0.0,0.57,0.0,0.0,0.0,849.0,"cluster_3"
0.004419502,0.0,0.0,0.0,0.57,0.0,0.0,0.0,850.0,"cluster_3"
0.003928446,0.0,0.0,0.0,0.57,0.0,0.0,0.0,851.0,"cluster_3"
0.003577692,0.0,0.0,0.0,0.57,0.0,0.0,0.0,852.0,"cluster_3"
0.003507541,0.0,0.0,0.0,0.57,0.0,0.0,0.0,853.0,"cluster_3"
0.003016485,0.0,0.0,0.0,0.57,0.0,0.0,0.0,854.0,"cluster_3"
0.002806033,0.0,0.0,0.0,0.57,0.0,0.0,0.0,855.0,"cluster_3"
0.002455279,0.0,0.0,0.0,0.57,0.0,0.0,0.0,856.0,"cluster_3"
0.002314977,0.0,0.0,0.0,0.57,0.0,0.0,0.0,857.0,"cluster_3"
0.002244826,0.0,0.0,0.0,0.57,0.0,0.0,0.0,858.0,"cluster_3"
0.002244826,0.0,0.0,0.0,0.57,0.0,0.0,0.0,859.0,"cluster_3"
0.002174676,0.0,0.0,0.0,0.57,0.0,0.0,0.0,860.0,"cluster_3"
0.002104525,0.0,0.0,0.0,0.57,0.0,0.0,0.0,861.0,"cluster_3"
